x,y,place,population,surface,Environnement,Transports,Sécurité,Santé,Sports et loisirs,Culture,Enseignement,Commerces,Qualité de vie
-0.1334887,0.82589525,Loison-sur-Créquoise,236,9.08,4.59,9.16,2.48,7.05,8.05,8.78,1.96,0.92,8.69
-0.09056017,0.7923426,Loisy,339,5.69,8.14,9.96,0.27,6.45,0.27,0.98,0.32,9.31,1.27
-0.10751119,0.7540398,Loisy,530,,6.98,2.06,,4.04,2.08,8.04,6.56,3.59,8.73
-0.11548008,0.7956521,Loisy-en-Brie,187,15.0,1.64,4.06,7.71,5.63,1.04,2.94,9.94,3.89,7.62
-0.10845516,0.79254186,Loisy-sur-Marne,893,14.17,4.34,8.31,5.18,7.42,0.61,8.14,6.52,8.65,6.56
-0.11350772,0.80356187,Loivre,1097,10.23,2.85,1.33,2.54,8.19,1.48,9.34,9.65,3.11,5.85
-0.18519111,0.76048344,Loix,619,,2.18,9.42,,1.9,0.36,2.49,0.52,6.0,7.24
-0.17567801,0.8033443,Lolif,522,12.66,5.04,9.03,4.83,1.94,6.03,0.28,6.42,0.24,9.0
-0.16277684,0.7292706,Lolme,111,7.01,2.66,4.08,1.4,0.33,1.49,5.09,1.89,1.7,6.33
-0.10142914,0.7568375,Lombard,129,5.15,3.5,1.47,6.03,7.55,4.37,5.51,5.85,1.92,7.22
-0.09675805,0.76153535,Lombard,153,5.91,9.08,7.08,2.04,0.84,5.97,1.74,2.72,3.23,4.75
-0.14929344,0.710971,Lombers,856,38.96,4.39,4.81,8.63,8.38,7.26,6.15,5.28,0.31,3.92
-0.16570032,0.7079261,Lombez,1401,19.82,3.5,8.13,9.25,8.74,5.04,9.43,8.01,3.37,0.85
-0.17920975,0.7078368,Lombia,163,7.74,2.29,2.4,4.8,8.6,6.41,0.55,7.58,7.31,2.41
-0.17200641,0.701647,Lombrès,88,1.4,2.94,9.26,3.89,4.29,4.68,6.33,2.63,3.54,9.76
-0.13233402,0.7814362,Lombreuil,240,7.69,9.68,3.92,2.39,0.1,0.19,2.49,4.83,0.82,0.97
-0.157362,0.7880823,Lombron,1825,24.14,4.4,7.92,6.16,8.56,4.26,2.9,1.38,1.84,1.14
-0.09113046,0.8006159,Lommerange,313,8.16,7.86,2.67,6.79,7.57,7.9,2.83,7.0,7.77,9.61
-0.14215624,0.80167687,Lommoye,525,9.59,0.46,8.96,9.32,4.76,1.46,2.25,9.82,6.02,6.44
-0.1747451,0.70192844,Lomné,44,2.94,0.97,5.88,2.17,1.1,4.37,3.07,0.52,9.61,5.81
-0.086827025,0.77013415,Lomont,381,11.42,9.0,9.31,1.08,9.37,1.37,7.61,4.42,9.16,6.71
-0.08946389,0.76536345,Lomont-sur-Crête,155,9.85,6.22,9.46,7.13,9.36,2.78,6.37,2.89,8.19,5.18
-0.103188954,0.7398465,Lompnas,147,12.65,8.83,1.29,6.46,9.38,0.49,1.54,7.57,7.09,1.61
-0.10118428,0.74239355,Lompnieu,103,11.37,7.94,5.96,6.14,3.5,2.39,0.8,9.33,0.38,5.41
-0.1212227,0.82808053,Lompret,2358,3.11,9.13,1.87,4.54,1.08,7.44,2.93,5.91,5.8,9.82
-0.1822961,0.7110464,Lonçon,101,5.44,0.47,3.87,0.09,0.45,7.51,7.63,8.98,9.07,7.4
-0.16700111,0.75438297,Londigny,219,,1.36,3.84,,6.71,5.92,6.51,3.13,7.79,4.05
-0.14095032,0.81636065,Londinières,1158,18.72,4.46,3.04,3.9,4.53,0.48,6.11,4.56,2.22,7.8
-0.13395448,0.8188744,Long,624,9.36,0.45,7.96,5.06,2.38,8.04,3.33,0.91,0.59,4.53
-0.16194092,0.70512164,Longages,1899,,6.92,8.24,,7.25,3.21,2.24,4.37,2.13,4.12
-0.18339168,0.79739046,Longaulnay,340,7.64,0.21,3.24,7.3,1.63,3.51,7.27,9.64,5.25,7.74
-0.12221371,0.8158503,Longavesnes,104,4.07,5.75,8.98,1.6,0.7,5.83,2.46,2.06,3.61,7.04
-0.103037976,0.7654528,Longchamp,949,16.4,4.45,9.08,3.5,1.98,3.42,3.29,6.33,8.17,8.48
-0.086938746,0.7806722,Longchamp,336,10.39,8.05,0.64,0.3,1.66,0.16,3.55,3.13,2.4,5.15
-0.09949667,0.78034633,Longchamp,65,,9.75,5.56,,3.11,9.61,4.19,0.73,1.18,9.64
-0.09471572,0.78261787,Longchamp-sous-Châtenois,89,4.95,3.45,1.27,5.27,1.15,3.3,4.27,6.79,5.87,1.84
-0.10648278,0.7815445,Longchamp-sur-Aujon,450,16.55,7.84,7.2,1.47,6.28,4.99,8.02,9.27,4.34,9.04
-0.13984497,0.80778956,Longchamps,467,15.38,5.42,0.93,8.67,0.29,5.84,7.92,2.54,6.99,0.04
-0.09946246,0.7940922,Longchamps-sur-Aire,137,15.78,4.87,2.36,4.29,9.71,1.72,4.64,6.1,6.99,2.0
-0.0969907,0.7507211,Longchaumois,1092,57.77,7.23,8.68,3.72,6.72,4.51,2.5,6.31,6.42,1.93
-0.09475665,0.75598985,Longcochon,51,,4.78,7.69,,3.49,9.69,3.33,4.7,8.65,7.81
-0.101735644,0.77426857,Longeau-Percey,669,7.6,6.97,9.18,1.37,7.48,2.55,7.12,2.39,1.67,9.74
-0.103547856,0.7647985,Longeault,681,1.23,5.23,7.05,8.23,0.36,3.5,2.86,3.16,7.69,0.87
-0.09962809,0.7894749,Longeaux,213,7.43,4.25,7.81,2.79,5.51,8.07,8.75,8.71,5.73,6.77
-0.08977675,0.76231384,Longechaux,53,5.07,7.74,1.98,0.93,4.65,1.84,9.24,2.64,3.1,4.2
-0.106045194,0.7334034,Longechenal,428,8.21,3.55,3.47,1.16,7.9,5.22,3.09,3.28,5.33,5.96
-0.104775816,0.7646012,Longecourt-en-Plaine,1189,9.98,1.11,4.5,7.23,0.77,3.55,6.24,2.67,5.39,1.79
-0.11187194,0.76474327,Longecourt-lès-Culêtre,54,,0.08,7.91,,3.68,9.61,0.28,2.2,0.3,8.13
-0.089606784,0.7608561,Longemaison,121,9.92,6.8,5.68,4.87,1.03,2.82,5.29,5.47,7.84,9.68
-0.10462345,0.75991654,Longepierre,167,12.14,3.32,1.27,2.93,4.49,3.0,8.46,4.99,3.8,4.58
-0.113864504,0.7358601,Longes,763,23.91,6.07,9.15,4.62,4.18,9.25,2.68,5.82,6.21,9.11
-0.11643722,0.7412615,Longessaigne,511,,7.41,9.96,,6.44,7.93,0.41,4.74,9.4,7.62
-0.08880756,0.76969755,Longevelle,104,4.25,4.77,2.17,8.98,4.59,0.61,0.41,0.48,0.84,6.16
-0.08706639,0.7631511,Longevelle-lès-Russey,46,2.55,7.13,2.11,3.61,9.25,1.59,9.51,7.63,4.09,8.87
-0.08666735,0.7671005,Longevelle-sur-Doubs,604,8.34,6.24,8.46,9.3,8.32,7.89,6.89,4.59,1.39,1.71
-0.17986515,0.75947154,Longèves,515,13.12,3.53,5.6,7.36,7.03,3.67,0.03,5.54,4.77,2.62
-0.17740512,0.7634517,Longèves,910,11.87,2.92,9.04,2.9,0.04,6.76,6.44,0.52,6.36,0.27
-0.092424944,0.7602617,Longeville,134,9.34,9.17,8.21,5.56,2.87,9.25,2.28,6.29,4.04,2.0
-0.10092631,0.7912819,Longeville-en-Barrois,1263,15.44,7.29,9.79,5.51,5.07,8.47,2.65,5.54,9.3,3.18
-0.08968513,0.7966369,Longeville-lès-Metz,4012,2.68,6.66,5.56,2.39,1.64,2.78,5.84,8.3,4.6,1.46
-0.0839204,0.79607785,Longeville-lès-Saint-Avold,3750,24.64,5.41,2.71,1.38,4.8,0.1,7.0,2.96,6.86,7.1
-0.107520714,0.78704774,Longeville-sur-la-Laines,419,15.68,5.54,3.97,3.73,0.82,7.15,8.44,8.69,1.32,0.75
-0.18507431,0.7640446,Longeville-sur-Mer,1962,38.07,1.7,6.17,5.04,4.6,0.37,8.87,3.91,5.42,4.05
-0.11540748,0.78265536,Longeville-sur-Mogne,94,4.18,5.6,1.26,0.68,2.98,7.26,0.24,3.55,6.08,2.48
-0.0918599,0.75532037,Longevilles-Mont-d'Or,368,13.16,0.36,1.16,3.98,5.22,4.5,6.66,4.09,9.68,3.48
-0.13417113,0.8297724,Longfossé,1226,10.16,1.59,9.27,8.7,8.53,8.78,4.06,8.1,0.96,4.43
-0.13414861,0.79510546,Longjumeau,19957,4.89,3.0,9.47,0.05,3.09,2.92,6.21,4.12,5.85,7.42
-0.09272788,0.8043226,Longlaville,2377,3.21,7.96,6.32,7.64,5.53,7.9,2.29,3.31,6.49,6.0
-0.13927767,0.81220204,Longmesnil,38,,2.75,5.77,,2.14,4.94,0.99,7.63,6.75,7.06
-0.16323578,0.78811073,Longnes,261,6.48,2.82,4.64,3.84,2.11,0.58,6.22,7.91,5.28,1.55
-0.14153531,0.8002758,Longnes,1360,13.98,2.48,1.74,0.94,6.45,6.29,6.68,2.73,1.38,9.95
-0.15215164,0.7951681,Longny-au-Perche,1590,39.67,7.48,4.59,5.91,6.52,2.7,8.48,7.42,1.8,3.6
-0.12909779,0.80060697,Longperrier,2071,4.6,6.21,1.07,6.56,4.63,5.18,8.48,0.45,0.02,9.07
-0.122237794,0.80351025,Longpont,294,10.77,3.28,0.74,9.59,4.11,3.96,5.15,8.18,1.7,3.65
-0.13435055,0.79417247,Longpont-sur-Orge,5843,5.1,5.49,3.78,3.92,8.1,7.78,0.84,1.88,8.41,9.06
-0.10995401,0.7826307,Longpré-le-Sec,80,15.75,8.88,6.26,4.53,8.9,7.8,2.84,1.67,7.62,7.13
-0.13392869,0.81839234,Longpré-les-Corps-Saints,1561,8.07,9.77,3.92,9.27,6.76,7.64,9.65,4.69,6.67,5.45
-0.16647415,0.80900013,Longraye,206,6.84,2.99,7.24,4.74,8.31,9.15,4.5,2.72,2.25,6.04
-0.16903862,0.7532999,Longré,216,14.78,3.67,2.32,8.01,2.81,9.55,5.67,9.19,7.4,1.29
-0.1390073,0.8187855,Longroy,611,5.42,7.54,8.52,4.58,4.42,6.66,9.15,2.09,0.12,2.35
-0.112130046,0.78720534,Longsols,131,12.55,7.14,2.01,8.14,9.11,2.72,6.27,6.66,6.74,3.93
-0.16570593,0.77718717,Longué-Jumelles,6928,96.56,1.65,4.85,2.89,3.6,3.21,9.13,4.1,3.15,9.47
-0.13028875,0.81526625,Longueau,5220,3.45,7.45,2.44,9.17,1.31,4.62,3.61,1.59,6.55,7.98
-0.1698726,0.7866886,Longuefuye,274,,7.64,4.74,,4.62,6.3,8.62,1.08,1.99,0.91
-0.14568123,0.81816053,Longueil,513,,0.07,2.44,,6.67,5.11,7.14,7.2,8.58,9.0
-0.12572332,0.80750483,Longueil-Annel,2347,6.06,0.95,9.91,9.19,8.67,8.02,6.84,8.21,2.51,4.7
-0.12770687,0.8055904,Longueil-Sainte-Marie,1445,17.05,4.28,0.06,5.72,5.76,7.11,5.22,1.09,9.77,5.8
-0.12925711,0.83048266,Longuenesse,12518,8.46,8.49,8.95,2.37,1.53,5.86,7.4,5.96,5.65,2.8
-0.1615012,0.79666895,Longuenoë,110,4.49,9.2,0.24,2.29,0.48,6.82,9.67,5.74,8.68,1.46
-0.14304155,0.81168413,Longuerue,280,5.4,4.07,9.18,8.15,1.56,2.98,6.69,8.22,9.22,0.02
-0.1658104,0.81208163,Longues-sur-Mer,586,12.26,1.94,2.77,4.03,6.26,3.27,0.73,1.69,4.54,0.05
-0.13725121,0.80204886,Longuesse,511,8.54,2.3,9.98,3.09,1.29,2.68,8.94,4.01,3.87,1.95
-0.12495478,0.8172027,Longueval,248,8.66,1.46,3.99,2.14,3.52,4.98,5.98,0.3,1.08,9.19
-0.11713881,0.8042846,Longueval-Barbonval,406,8.59,3.5,3.09,8.92,2.68,2.15,9.22,6.62,4.74,7.85
-0.17124207,0.7263735,Longueville,260,4.79,0.54,8.63,5.23,7.78,0.65,6.44,6.41,5.82,0.49
-0.17701681,0.80580586,Longueville,530,4.23,8.79,6.83,1.89,2.06,9.4,7.57,0.72,0.43,1.91
-0.1687584,0.8127868,Longueville,237,6.75,7.73,8.85,4.64,2.46,1.96,9.32,1.42,8.27,5.97
-0.12382661,0.7902959,Longueville,1692,5.64,0.97,6.98,7.06,6.8,0.44,3.75,2.99,6.71,0.18
-0.13312075,0.8310349,Longueville,117,3.55,3.47,6.04,2.28,9.52,3.9,8.23,8.17,4.99,9.65
-0.11610192,0.78995067,Longueville-sur-Aube,134,11.74,1.92,7.16,0.68,1.69,9.32,9.93,9.58,6.22,8.54
-0.14433798,0.81621706,Longueville-sur-Scie,936,3.81,5.26,4.46,1.72,0.54,5.56,5.07,7.28,8.03,8.32
-0.130508,0.81992954,Longuevillette,60,2.05,1.35,4.23,1.72,5.17,3.27,4.25,3.41,6.8,1.19
-0.095019124,0.8029772,Longuyon,5876,30.18,4.13,7.2,9.25,4.57,6.75,4.03,3.39,0.31,2.64
-0.105626926,0.7661999,Longvic,9017,10.41,3.48,7.69,4.19,3.97,4.32,4.51,4.02,9.36,1.0
-0.16605383,0.80705255,Longvillers,323,6.83,6.99,7.08,2.73,4.08,9.29,8.02,1.43,5.18,1.28
-0.13532005,0.82804406,Longvilliers,250,11.04,9.77,2.33,0.02,4.58,3.88,6.75,9.35,7.83,3.46
-0.1379399,0.7936032,Longvilliers,442,14.13,1.33,9.91,9.3,3.59,6.24,7.82,1.77,0.57,3.38
-0.10432448,0.80317533,Longwé,82,,4.55,5.2,,2.55,7.85,2.41,3.64,2.23,4.85
-0.09304858,0.8041328,Longwy,14521,5.43,6.97,8.12,6.75,5.78,2.54,7.4,5.6,2.7,2.06
-0.10266485,0.7600544,Longwy-sur-le-Doubs,496,17.22,7.79,8.41,4.7,1.52,5.73,0.21,6.3,3.87,2.35
-0.16829926,0.8003236,Lonlay-l'Abbaye,1152,53.29,2.26,1.66,5.95,1.28,6.56,5.26,3.91,6.74,5.52
-0.16429646,0.7994436,Lonlay-le-Tesson,227,12.7,4.11,3.13,9.17,8.14,7.05,5.14,1.51,9.01,8.16
-0.1671178,0.7518181,Lonnes,166,7.57,0.51,0.37,0.8,5.71,2.52,6.1,3.26,9.17,2.59
-0.10562372,0.8108821,Lonny,414,4.7,2.24,9.13,3.22,3.75,9.17,8.07,9.96,1.22,7.63
-0.1604562,0.79547155,Lonrai,818,6.17,5.77,1.15,7.86,2.14,5.98,0.45,2.71,8.49,0.19
-0.18272693,0.7082245,Lons,11154,,9.02,6.6,,6.01,1.15,4.19,4.12,9.29,2.39
-0.101093054,0.75488824,Lons-le-Saunier,18483,7.67,9.86,2.92,0.87,6.69,5.32,0.19,8.96,3.11,7.81
-0.17495345,0.74722755,Lonzac,248,6.3,6.99,4.88,5.49,8.49,4.49,2.86,7.14,8.18,5.08
-0.12834285,0.83352935,Looberghe,1176,19.43,3.38,3.33,9.76,3.01,5.63,4.04,9.23,4.07,5.79
-0.12874559,0.8349768,Loon-Plage,6510,35.87,2.04,9.54,0.26,9.09,6.89,8.5,3.49,6.65,9.67
-0.121067755,0.82705456,Loos,20869,6.86,3.4,9.33,2.0,4.84,4.53,9.8,0.52,6.03,5.84
-0.12393396,0.82472306,Loos-en-Gohelle,6992,12.72,6.11,4.87,7.8,5.93,3.4,2.49,1.57,6.82,9.26
-0.12289519,0.7809537,Looze,425,6.44,9.56,2.6,2.41,3.51,3.18,8.22,0.37,4.52,6.36
-0.2073154,0.8023151,Lopérec,714,40.05,6.33,2.82,1.53,1.68,0.6,6.35,9.2,5.86,5.54
-0.20979862,0.8046722,Loperhet,3466,20.63,7.6,6.37,2.82,1.42,0.88,6.61,5.01,6.86,9.74
-0.06741655,0.6718403,Lopigna,112,19.75,8.55,1.26,7.79,6.36,1.44,8.96,0.97,5.84,3.83
-0.20500441,0.8025465,Loqueffret,435,27.76,2.08,1.01,7.06,5.12,5.87,5.66,6.26,9.52,2.72
-0.11231446,0.80669,Lor,122,9.03,9.0,3.38,5.67,6.5,9.68,4.84,6.85,4.85,3.28
-0.08902137,0.7620666,Loray,404,14.3,2.58,7.85,5.87,0.18,4.53,7.17,7.67,5.17,6.06
-0.13236132,0.72872347,Lorcières,222,22.14,1.09,0.27,0.94,8.62,8.86,8.84,2.05,3.84,3.2
-0.1331699,0.783581,Lorcy,483,17.15,3.26,0.05,5.3,2.17,6.01,7.62,8.1,2.09,2.64
-0.1571763,0.69410354,Lordat,43,7.52,0.65,0.51,7.77,3.29,1.99,2.64,1.03,4.19,2.48
-0.16738969,0.7972588,Loré,159,6.32,9.06,2.87,8.99,5.76,1.26,7.11,6.85,9.65,1.98
-0.07814134,0.7926216,Lorentzen,265,7.96,9.29,3.53,8.6,2.59,3.07,2.55,8.31,8.42,0.09
-0.059366725,0.67780817,Loreto-di-Casinca,234,8.11,9.28,0.07,4.12,1.66,5.26,4.06,6.23,1.25,1.53
-0.065311976,0.66501504,Loreto-di-Tallano,35,7.0,1.35,5.72,4.26,3.28,7.45,8.78,4.8,6.71,6.53
-0.11516094,0.73614055,Lorette,4843,3.41,5.76,9.39,6.06,1.54,3.29,1.73,3.87,6.23,3.49
-0.14309241,0.7735111,Loreux,255,32.2,2.15,6.15,2.27,3.91,8.06,0.86,1.96,9.26,9.23
-0.08885801,0.7857009,Lorey,72,5.12,9.1,2.42,2.59,5.88,2.53,7.88,0.3,5.73,9.57
-0.14573118,0.7815213,Lorges,289,13.61,3.57,8.11,3.63,4.8,1.3,0.13,5.11,1.06,0.76
-0.12364907,0.8266331,Lorgies,1174,6.86,2.78,2.48,3.58,4.69,0.0,8.96,9.18,3.64,3.62
-0.09713773,0.6987026,Lorgues,7319,64.73,0.23,9.42,4.87,6.83,9.81,5.29,4.64,1.15,1.67
-0.20175184,0.79141134,Lorient,59189,14.79,9.86,3.82,3.86,7.96,5.68,0.12,6.87,2.12,0.3
-0.12827793,0.7512741,Loriges,326,9.46,0.46,2.78,8.26,8.47,6.33,7.58,0.32,6.8,0.06
-0.17894933,0.7455417,Lorignac,447,17.64,6.56,3.02,2.95,8.78,9.23,2.15,3.01,3.83,9.61
-0.1678034,0.75498784,Lorigné,298,11.11,2.68,8.59,5.53,0.06,5.47,6.79,5.66,5.24,1.66
-0.11306503,0.7106968,Loriol-du-Comtat,1871,11.23,6.24,4.16,3.78,8.02,2.26,6.17,3.78,8.07,6.85
-0.11387879,0.72263527,Loriol-sur-Drôme,5698,28.87,0.94,4.36,8.6,7.53,8.89,8.6,6.02,5.86,7.44
-0.13154061,0.73527527,Lorlanges,241,14.62,2.28,7.02,9.82,1.99,8.78,2.02,7.74,5.54,6.4
-0.1410549,0.808944,Lorleau,137,12.35,8.89,9.44,7.93,9.05,6.47,7.47,2.57,7.87,4.55
-0.13475823,0.80510026,Lormaison,1371,4.98,5.39,0.59,9.54,6.16,4.42,4.44,9.66,3.94,2.61
-0.14286305,0.79564637,Lormaye,575,1.42,6.18,5.99,3.75,6.29,8.04,1.54,8.34,8.77,8.47
-0.12019996,0.76816386,Lormes,1398,51.86,6.08,4.85,4.31,5.98,8.9,7.21,9.68,8.8,2.94
-0.1789145,0.7351982,Lormont,21343,7.8,3.32,9.44,7.75,5.9,1.33,6.37,1.17,4.43,4.02
-0.098380156,0.7412985,Lornay,353,9.62,0.47,2.84,5.22,2.06,2.19,6.52,5.62,5.37,3.97
-0.08816341,0.78449565,Loromontzey,72,7.86,7.14,9.14,8.45,0.05,0.54,9.1,0.61,3.07,5.54
-0.1645752,0.69983435,Lorp-Sentaraille,1138,6.16,2.15,5.0,4.79,9.85,4.53,5.72,8.95,1.74,4.75
-0.08066066,0.7878931,Lorquin,1287,8.72,8.19,3.11,7.2,7.15,0.87,9.75,5.7,6.34,7.63
-0.12847537,0.7860696,Lorrez-le-Bocage-Préaux,1265,19.84,0.53,5.26,4.65,9.05,8.58,7.87,7.25,3.89,8.51
-0.13384461,0.780739,Lorris,2674,44.86,2.72,7.29,5.81,8.3,5.23,5.15,7.06,8.44,7.78
-0.08979018,0.79711753,Lorry-lès-Metz,1433,6.07,9.47,9.53,0.16,5.89,4.08,2.53,8.19,5.96,8.04
-0.09045667,0.79452264,Lorry-Mardigny,490,,7.51,7.79,,0.95,8.91,4.14,3.32,1.54,7.82
-0.173732,0.70171696,Lortet,200,3.57,6.99,2.22,7.09,1.59,6.38,1.02,6.87,3.64,2.17
-0.1485709,0.69003123,Los Masos,562,5.77,8.85,1.1,1.41,1.91,9.82,0.67,6.04,9.81,9.66
-0.1872915,0.79587215,Loscouët-sur-Meu,603,22.28,0.43,7.06,7.31,7.96,1.93,0.72,8.72,1.46,9.17
-0.103650354,0.76268286,Losne,1347,,3.15,3.76,,1.76,7.38,9.06,4.18,5.4,1.03
-0.1762974,0.7210492,Losse,308,102.99,8.51,7.97,8.04,8.89,3.02,4.96,4.7,3.73,8.95
-0.15051167,0.73336107,Lostanges,134,9.55,0.72,2.3,4.56,8.37,9.67,4.69,2.82,6.08,0.39
-0.081987165,0.79135036,Lostroff,83,4.99,3.17,9.01,9.76,9.8,5.84,7.63,2.65,5.81,2.86
-0.20746599,0.80062,Lothey,439,13.49,2.39,5.94,1.45,0.73,5.99,0.33,0.59,6.5,1.97
-0.13269202,0.8301076,Lottinghen,464,10.5,9.91,2.0,6.26,2.57,3.09,1.96,3.98,9.61,4.48
-0.16597281,0.7845861,Louailles,484,10.55,3.42,3.83,8.64,4.37,6.93,4.59,5.47,3.34,3.95
-0.12088702,0.79185015,Louan-Villegruis-Fontaine,421,38.13,0.83,4.76,4.26,3.75,5.97,0.78,3.24,9.21,1.06
-0.19807982,0.80939215,Louannec,2384,14.37,3.04,9.05,8.9,0.66,8.05,0.37,9.45,5.46,3.89
-0.15636803,0.77199966,Louans,543,18.5,2.0,8.43,9.24,0.68,0.87,8.28,3.6,3.95,1.34
-0.1981812,0.805309,Louargat,2126,58.51,0.89,7.46,6.81,9.11,5.24,0.59,4.5,8.61,4.15
-0.121948786,0.8031735,Louâtre,216,11.13,9.7,5.59,7.98,8.85,5.46,8.41,3.73,6.04,4.34
-0.17918861,0.70436925,Loubajac,378,6.67,4.02,5.88,2.36,2.57,9.42,7.89,0.81,6.25,2.53
-0.1332058,0.7284245,Loubaresse,434,28.57,1.5,9.33,2.44,3.58,5.66,0.69,4.59,2.63,5.38
-0.12370057,0.72121555,Loubaresse,32,9.15,1.55,3.71,3.09,3.97,0.45,8.81,2.89,9.98,1.99
-0.16186297,0.7021856,Loubaut,21,2.34,8.81,3.48,2.23,2.69,6.24,4.49,6.71,2.39,6.67
-0.1758859,0.71457887,Loubédat,129,9.75,8.6,7.91,8.81,7.68,7.56,5.2,3.43,4.13,4.77
-0.16014731,0.7267033,Loubejac,233,19.07,6.46,3.15,8.1,7.8,4.9,7.95,3.3,0.19,4.25
-0.17378694,0.7298377,Loubens,311,5.93,9.11,8.0,9.72,3.63,4.55,8.23,2.89,0.43,6.0
-0.15900035,0.6991664,Loubens,200,11.82,0.42,3.15,0.8,5.04,1.21,6.12,5.22,3.92,4.09
-0.15448108,0.707735,Loubens-Lauragais,324,6.53,9.6,8.3,1.06,5.41,3.51,8.82,3.22,8.52,5.87
-0.15178919,0.71560293,Loubers,79,4.24,2.73,0.26,1.65,3.29,5.78,1.36,3.22,7.55,2.36
-0.17079167,0.70920765,Loubersan,168,10.84,3.13,1.59,5.1,9.0,3.04,5.7,2.78,8.57,7.63
-0.16942182,0.7308241,Loubès-Bernac,309,19.28,2.39,4.57,8.65,5.04,9.78,7.0,3.54,7.85,7.49
-0.13308983,0.74607474,Loubeyrat,862,24.24,2.37,6.35,4.92,6.43,2.48,2.02,1.07,4.08,5.29
-0.1866959,0.71111566,Loubieng,447,23.51,8.75,3.24,6.44,9.28,8.68,7.16,9.05,5.24,0.61
-0.1583998,0.6984241,Loubières,201,3.07,5.3,4.61,7.65,6.96,9.73,9.09,4.25,8.79,8.33
-0.16966677,0.75478715,Loubigné,167,11.17,6.66,5.64,2.13,7.03,5.38,5.24,4.68,3.69,9.69
-0.16949417,0.7542554,Loubillé,356,21.55,5.0,7.03,5.24,7.28,6.39,5.56,5.1,5.44,4.09
-0.15059766,0.73000616,Loubressac,432,23.43,2.51,7.9,7.43,4.8,1.43,4.01,1.56,4.19,8.08
-0.16129291,0.7999358,Loucé,85,4.18,6.3,7.95,0.79,1.92,2.84,0.73,4.0,7.32,1.34
-0.16490407,0.8098892,Loucelles,137,3.06,5.39,1.14,3.29,8.79,5.11,9.75,6.28,0.66,9.53
-0.18064763,0.72908163,Louchats,538,39.43,9.31,8.0,5.86,8.2,6.28,8.67,4.16,3.88,2.45
-0.13149835,0.8325061,Louches,733,13.08,4.44,9.39,6.37,9.4,9.25,1.13,1.99,7.66,2.22
-0.12937029,0.7520933,Louchy-Montfand,424,5.37,5.51,2.46,9.94,4.74,8.4,4.46,4.57,4.03,6.53
-0.17732899,0.7037521,Loucrup,202,3.7,1.9,1.91,9.58,0.62,8.24,4.03,2.12,0.76,6.05
-0.1931203,0.797181,Loudéac,9371,82.07,8.19,2.22,0.47,7.23,1.33,2.53,2.98,1.21,3.73
-0.17406932,0.6974329,Loudenvielle,261,43.6,4.68,7.04,5.78,5.91,7.0,5.89,3.43,5.72,2.26
-0.17392652,0.69761777,Loudervielle,42,5.49,7.79,0.5,4.41,9.63,1.14,4.83,7.21,6.34,0.07
-0.12628514,0.730177,Loudes,804,25.02,3.49,9.53,8.8,8.81,1.84,2.02,0.37,0.18,7.38
-0.17092916,0.70306695,Loudet,218,5.19,1.74,9.21,2.08,3.43,1.43,3.77,5.95,7.96,4.1
-0.08169168,0.7911999,Loudrefing,306,,9.77,3.64,,9.79,6.99,4.32,2.74,7.54,0.51
-0.16469596,0.7703953,Loudun,7704,43.99,6.54,3.32,2.69,5.09,0.08,9.37,5.54,9.23,6.64
-0.16414122,0.78781813,Loué,2042,15.84,7.54,5.38,1.91,8.89,6.67,1.29,1.83,3.5,0.66
-0.18721825,0.71698105,Louer,179,2.77,7.89,2.44,9.32,8.6,3.75,3.03,6.87,8.0,0.24
-0.16842255,0.7762346,Louerre,372,14.52,4.8,8.54,6.18,6.22,2.32,2.44,2.33,0.18,1.95
-0.10787582,0.77725935,Louesme,111,19.14,0.48,8.61,2.19,5.29,4.39,7.34,6.76,9.66,5.59
-0.15614042,0.77966464,Louestault,290,16.53,4.8,1.54,9.92,2.63,9.89,9.13,0.32,1.95,5.66
-0.13692714,0.8115223,Loueuse,133,7.45,8.08,9.05,0.74,4.81,3.1,1.73,9.08,7.33,3.15
-0.17780489,0.7048105,Louey,912,5.89,4.46,0.35,7.76,1.39,8.34,1.77,1.69,5.75,9.6
-0.16269727,0.80003136,Lougé-sur-Maire,331,14.0,4.66,7.91,3.57,1.89,1.78,4.99,3.73,4.84,8.59
-0.1658777,0.7275421,Lougratte,393,20.58,8.77,9.99,9.14,5.23,4.41,1.52,1.44,5.34,4.61
-0.086218536,0.76735413,Lougres,683,5.97,4.29,0.54,8.72,7.43,9.31,5.11,6.33,4.06,5.6
-0.10508551,0.7545529,Louhans,6237,22.76,9.29,5.83,4.94,0.02,4.19,5.96,1.39,5.39,8.16
-0.19445822,0.71063423,Louhossoa,580,7.48,9.54,6.09,5.41,5.6,1.87,8.93,5.35,0.64,9.77
-0.15590982,0.7371881,Louignac,186,21.37,4.62,1.24,5.3,7.36,3.12,8.67,8.49,2.57,7.1
-0.16817531,0.76739687,Louin,751,,6.91,0.37,,2.19,0.6,4.98,1.1,4.24,3.46
-0.17993015,0.78531015,Louisfert,796,18.36,3.02,3.37,6.34,1.0,3.98,9.01,0.37,3.22,0.47
-0.17568916,0.70667017,Louit,129,5.0,0.5,3.56,8.32,5.24,3.57,0.76,9.63,1.77,1.62
-0.09192177,0.7675168,Loulans-Verchamp,378,8.26,3.3,3.62,9.08,7.53,7.4,2.8,5.63,6.8,5.3
